"league_season","league_name","league_gender","is_international","match_name","ground_name","home_team_id","away_team_id","match_year","total_overs","over_num","runs_scored","total_wickets","fours_scored","sixes_scored","total_wides","total_no_balls","total_byes","total_leg_byes","total_scores"
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,12,3,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,13,14,0,1,1,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,14,3,0,0,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,15,8,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,16,4,1,0,0,0,0,0,1,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,17,6,1,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,18,10,0,0,1,1,0,0,1,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,19,8,0,1,0,0,0,0,0,147
"2022",Caribbean Premier League,Men,0,"TKR vs SLK, 23rd Match, Caribbean Premier League 2022",Brian Lara Stadium,23,22,2022,20,20,20,0,1,2,2,0,0,0,147
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,1,6,0,1,0,1,0,0,1,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,2,8,0,1,0,0,0,0,1,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,3,8,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,4,2,1,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,5,9,0,1,0,2,0,0,2,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,6,10,0,1,1,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,7,2,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,8,3,1,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,9,3,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,10,4,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,11,2,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,12,4,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,13,10,0,2,0,2,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,14,12,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,15,11,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,16,9,0,0,1,1,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,17,18,0,0,2,1,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,18,3,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,19,14,0,0,2,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,20,18,1,2,1,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,1,5,0,1,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,2,10,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,3,6,0,1,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,4,1,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,5,9,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,6,12,0,1,1,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,7,5,1,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,8,3,0,0,0,1,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,9,9,0,2,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,10,4,0,0,0,1,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,11,2,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,12,9,1,0,1,0,0,0,1,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,13,4,0,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,14,4,1,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,15,16,0,0,2,3,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,16,2,2,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,17,7,2,1,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,18,5,1,0,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,19,5,1,1,0,0,0,0,0,156
"2022",Caribbean Premier League,Men,0,"BR vs SNP, 24th Match, Caribbean Premier League 2022",Providence Stadium,24,21,2022,20,20,2,1,0,0,0,0,0,1,156
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,1,7,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,2,6,1,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,3,7,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,4,14,1,1,1,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,5,1,1,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,6,2,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,7,8,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,8,2,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,9,6,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,10,9,1,0,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,11,4,0,0,0,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,12,11,0,2,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,13,8,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,14,2,1,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,15,10,0,0,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,16,3,2,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,17,4,0,0,0,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,18,31,0,0,5,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,19,24,0,2,2,2,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,20,19,1,0,2,4,1,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,1,6,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,2,8,0,0,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,3,9,0,1,0,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,4,4,1,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,5,7,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,6,11,0,1,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,7,4,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,8,2,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,9,2,1,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,10,5,0,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,11,9,1,2,0,0,0,0,1,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,12,17,0,2,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,13,9,0,0,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,14,19,1,1,2,2,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,15,6,0,1,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,16,2,1,0,0,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,17,11,1,1,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,18,17,0,2,0,3,1,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,19,11,1,0,1,1,0,0,0,178
"2022",Caribbean Premier League,Men,0,"GAW vs JT, 25th Match, Caribbean Premier League 2022",Providence Stadium,25,20,2022,20,20,7,3,0,1,0,0,0,0,178
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,1,1,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,2,6,0,1,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,3,5,0,1,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,4,3,1,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,5,3,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,6,2,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,7,3,1,0,0,1,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,8,4,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,9,7,1,0,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,10,9,0,0,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,11,3,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,12,13,0,1,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,13,7,0,0,0,2,0,0,1,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,14,3,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,15,11,0,2,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,16,4,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,17,10,1,2,0,0,0,1,1,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,18,18,0,2,1,1,0,0,1,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,19,30,0,1,4,1,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,20,21,2,0,3,1,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,1,7,1,0,0,3,0,0,1,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,2,3,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,3,12,0,1,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,4,3,1,0,0,2,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,5,2,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,6,6,0,1,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,7,0,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,8,14,0,0,1,1,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,9,4,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,10,3,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,11,7,0,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,12,18,0,1,2,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,13,8,1,0,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,14,9,0,0,1,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,15,9,0,0,0,1,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,16,3,1,0,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,17,6,0,1,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,18,16,0,1,1,0,1,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,19,18,1,1,2,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"TKR vs SNP, 26th Match, Caribbean Premier League 2022",Providence Stadium,23,21,2022,20,20,8,2,1,0,0,0,0,0,163
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,1,2,1,0,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,2,10,0,2,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,3,17,0,4,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,4,8,0,1,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,5,11,0,1,1,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,6,14,0,1,1,1,1,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,7,7,0,1,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,8,11,0,2,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,9,9,0,0,1,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,10,9,0,1,0,0,0,1,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,11,6,0,0,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,12,14,0,1,1,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,13,13,0,1,1,1,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,14,4,1,0,0,0,0,0,0,194
"2022",Caribbean Premier League,Men,0,"GAW vs SLK, 27th Match, Caribbean Premier League 2022",Providence Stadium,25,22,2022,20,15,1,1,0,0,0,0,0,0,194
